,handle,handle_name,followers between 1000 and 2000
2383,@SagarRathod137 =1028,@SagarRathod137,1028
2384,@Parveen41221263 =1958,@Parveen41221263,1958
2387,@bhinw_nath =1341,@bhinw_nath,1341
2388,@ram_b1d =1392,@ram_b1d,1392
2389,@ADVOPRIYANK30 =1378,@ADVOPRIYANK30,1378
2390,@NTTNN9 =1294,@NTTNN9,1294
2402,@Bhupind67201054 =1246,@Bhupind67201054,1246
2403,@SandyNain2 =1036,@SandyNain2,1036
2405,@n0OnzNApKj8KnZo =1700,@n0OnzNApKj8KnZo,1700
2409,@amitraithereal =1627,@amitraithereal,1627
2416,@ShivaniSarkar3 =1986,@ShivaniSarkar3,1986
2424,@ManishK06681817 =1784,@ManishK06681817,1784
2426,@kamat_mk =1612,@kamat_mk,1612
2435,@Devendr77672593 =1522,@Devendr77672593,1522
2439,@NDesai61 =1613,@NDesai61,1613
2445,@ASHU36430623 =1698,@ASHU36430623,1698
2446,@AvinashAvi_ =1627,@AvinashAvi_,1627
2447,@insane_khiladi =1505,@insane_khiladi,1505
2451,@jayho963 =1098,@jayho963,1098
2457,@KamleshhhS =1147,@KamleshhhS,1147
2458,@GorakhRai9 =1371,@GorakhRai9,1371
2469,@Manojku62630805 =1181,@Manojku62630805,1181
2471,@FSKulasteOffice =1223,@FSKulasteOffice,1223
2483,@PRAMODkADAM6743 =1715,@PRAMODkADAM6743,1715
2488,@dumpala_prudhvi =1565,@dumpala_prudhvi,1565
2492,@meabhityagi =1217,@meabhityagi,1217
2501,@DrHaathi =1971,@DrHaathi,1971
2515,@mk506078 =1371,@mk506078,1371
2522,@SardarAjitSing5 =1366,@SardarAjitSing5,1366
2525,@DoctorAshukalpi =1570,@DoctorAshukalpi,1570
2531,@im_sumit_verma =1338,@im_sumit_verma,1338
2532,@MisscallJ =1771,@MisscallJ,1771
2541,@RohelaVineet =1683,@RohelaVineet,1683
2549,@Aman_J0009 =1893,@Aman_J0009,1893
2550,@DiwanHitendra =1478,@DiwanHitendra,1478
2551,@rrtripathy2212 =1890,@rrtripathy2212,1890
2552,@Jitendra_too =1871,@Jitendra_too,1871
2554,@RajniKa68808442 =1857,@RajniKa68808442,1857
2556,@andy_indian1978 =1468,@andy_indian1978,1468
2558,@sumithakur_7 =1629,@sumithakur_7,1629
2562,@gajendra_om =1344,@gajendra_om,1344
2563,@AmitaSh84811973 =1635,@AmitaSh84811973,1635
2569,@Satyendra_Real1 =1441,@Satyendra_Real1,1441
2574,@sohantyagi10 =1112,@sohantyagi10,1112
2581,@JnvuTharad =1149,@JnvuTharad,1149
2583,@kishankshetty =1117,@kishankshetty,1117
2584,@realdigvijay =1618,@realdigvijay,1618
2585,@Arnavgrd =1082,@Arnavgrd,1082
2592,@chidiya_twt =1282,@chidiya_twt,1282
2594,@pattardrie =1856,@pattardrie,1856
2595,@jasodha_c =1324,@jasodha_c,1324
2599,@Anirudd02937592 =1367,@Anirudd02937592,1367
2601,@jismin13 =1008,@jismin13,1008
2602,@RoyalBhikhari =1310,@RoyalBhikhari,1310
2612,@pkmdli =1703,@pkmdli,1703
2614,@Guddu_Rm =1118,@Guddu_Rm,1118
2623,@Riteish_Bjp =1019,@Riteish_Bjp,1019
2625,@ArpitRaikwar13 =1154,@ArpitRaikwar13,1154
2630,@kshitiz129 =1229,@kshitiz129,1229
2633,@Time_warrior_pr =1125,@Time_warrior_pr,1125
2638,@AronyaChetanya =1500,@AronyaChetanya,1500
2641,@itsbalkarn =1604,@itsbalkarn,1604
2643,@vijayra1988 =1514,@vijayra1988,1514
2644,@Rama84726100 =1560,@Rama84726100,1560
2646,@Mihir0127 =1512,@Mihir0127,1512
2661,@vikashmishra647 =1549,@vikashmishra647,1549
2665,@vkssoni75 =1858,@vkssoni75,1858
2666,@PriyaJaiswal0 =1546,@PriyaJaiswal0,1546
2670,@tschauhan95 =1437,@tschauhan95,1437
2673,@DEVA_MAAHI =1850,@DEVA_MAAHI,1850
2674,@Mr__Nummu_1589 =1485,@Mr__Nummu_1589,1485
2684,@IndrasanChoudh2 =1504,@IndrasanChoudh2,1504
2687,@YADAVSANDEEP3 =1122,@YADAVSANDEEP3,1122
2688,@MukeshK04188633 =1586,@MukeshK04188633,1586
2690,@SHARMA_GE =1933,@SHARMA_GE,1933
2703,@TweetMamba =1127,@TweetMamba,1127
2704,@mishrarockey_ =1082,@mishrarockey_,1082
2705,@KashilalAgarwa1 =1051,@KashilalAgarwa1,1051
2706,@ARUNSIN70141998 =1591,@ARUNSIN70141998,1591
2707,@lamPankaj =1015,@lamPankaj,1015
2708,@Gaurav7360 =1111,@Gaurav7360,1111
2709,@singh_shahab555 =1028,@singh_shahab555,1028
2710,@Bjpjames =1961,@Bjpjames,1961
2712,@Shaksarathore =1801,@Shaksarathore,1801
2714,@ifqa2k1DUFrZ7PW =1209,@ifqa2k1DUFrZ7PW,1209
2715,@manoj03gautam =1967,@manoj03gautam,1967
2716,@Priya04827538 =1358,@Priya04827538,1358
2718,@iamCS_Aj =1532,@iamCS_Aj,1532
2722,@kshatriye_deepu =1502,@kshatriye_deepu,1502
2727,@Ankitpa56397198 =1432,@Ankitpa56397198,1432
2728,@Neeraj_Pandey41 =1739,@Neeraj_Pandey41,1739
2734,@socialjaat =1093,@socialjaat,1093
2736,@alvina22558800 =1460,@alvina22558800,1460
2738,@padamshanklesha =1184,@padamshanklesha,1184
2748,@tarunbhatt21 =1335,@tarunbhatt21,1335
2749,@nsthakur70 =1303,@nsthakur70,1303
2755,@atulkothari11 =1559,@atulkothari11,1559
2758,@CadateFb =1417,@CadateFb,1417
2764,@KishanSiddh_ =1320,@KishanSiddh_,1320
2781,@Skm68161011 =1780,@Skm68161011,1780
2783,@SaurabhSinghix =1904,@SaurabhSinghix,1904
2790,@avanishky =1298,@avanishky,1298
2793,@Tagaram91789604 =1263,@Tagaram91789604,1263
2804,@BMSURANA =1429,@BMSURANA,1429
2808,@Ashishkustwar1 =1289,@Ashishkustwar1,1289
2809,@Prakash_1901 =1441,@Prakash_1901,1441
2813,@jakkyrathod =1892,@jakkyrathod,1892
2816,@ManishK84988886 =1535,@ManishK84988886,1535
2821,@TrishaVats =1100,@TrishaVats,1100
2822,@Akkii9415 =1741,@Akkii9415,1741
2823,@MPuri94 =1209,@MPuri94,1209
2831,@SureshG21220349 =1368,@SureshG21220349,1368
2842,@DeepuAaryan =1045,@DeepuAaryan,1045
2853,@BhokalHaiBhaiKa =1463,@BhokalHaiBhaiKa,1463
2859,@khiladi__aman =1245,@khiladi__aman,1245
2865,@mohankk104 =1394,@mohankk104,1394
2873,@narendrajandu =1010,@narendrajandu,1010
2875,@jitenderraiya =1007,@jitenderraiya,1007
2880,@AchraRajaram =2000,@AchraRajaram,2000
2883,@NationalBoxing9 =1270,@NationalBoxing9,1270
2891,@Royalboy2350590 =1459,@Royalboy2350590,1459
2892,@toankit =1425,@toankit,1425
2894,@DineshSharma908 =1551,@DineshSharma908,1551
2901,@Prashan61763986 =1232,@Prashan61763986,1232
2905,@Rahul46905157 =1443,@Rahul46905157,1443
2907,@DrOmrajpurohit =1253,@DrOmrajpurohit,1253
2915,@vishalinsomanic =1924,@vishalinsomanic,1924
2936,@NibhaChoudhary2 =1936,@NibhaChoudhary2,1936
2940,@ThakurNSing =1017,@ThakurNSing,1017
2947,@nonimannmeet =1171,@nonimannmeet,1171
2951,@JubleePrasad =1525,@JubleePrasad,1525
2952,@NirjalR =1232,@NirjalR,1232
2954,@HarashKhatana =1453,@HarashKhatana,1453
2961,@chidiyawala29 =1574,@chidiyawala29,1574
2964,@Rahul_7398 =1518,@Rahul_7398,1518
2972,@VeeruGujjar9 =1462,@VeeruGujjar9,1462
2975,@Sneha21563126 =1523,@Sneha21563126,1523
2982,@gulshanhunt =1293,@gulshanhunt,1293
2986,@Jaipalspurawat =1428,@Jaipalspurawat,1428
2990,@darshtiti =1413,@darshtiti,1413
2992,@SinghTimsi =1215,@SinghTimsi,1215
2993,@MahaveerRathor8 =1391,@MahaveerRathor8,1391
2995,@surykant6215 =1173,@surykant6215,1173
2996,@gurupawan40 =1481,@gurupawan40,1481
2999,@GauntamM =1706,@GauntamM,1706
3000,@pbbkup =1647,@pbbkup,1647
3009,@souravsinha11 =1075,@souravsinha11,1075
3011,@vijayku80634597 =1585,@vijayku80634597,1585
3012,@RajivSaxena18 =1509,@RajivSaxena18,1509
3013,@themeetkapoor =1572,@themeetkapoor,1572
3026,@MohdMun12027335 =1570,@MohdMun12027335,1570
3028,@m_verma_ =1826,@m_verma_,1826
3037,@Rahulmeghwall =1992,@Rahulmeghwall,1992
3038,@Dinesh87576432 =1366,@Dinesh87576432,1366
3039,@arunpathakAP =1109,@arunpathakAP,1109
3040,@arunpathakAP =1110,@arunpathakAP,1110
3041,@agmailtwt =1004,@agmailtwt,1004
3047,@DeepakP63212556 =1669,@DeepakP63212556,1669
3055,@Jitendr14221384 =1147,@Jitendr14221384,1147
3056,@singhgovind1012 =1088,@singhgovind1012,1088
3058,@ru_mansh =1253,@ru_mansh,1253
3075,@shanasai_ =1333,@shanasai_,1333
3076,@AchariyaRaj =1351,@AchariyaRaj,1351
3077,@nidhu91266962 =1206,@nidhu91266962,1206
3078,@komal_rana92 =1409,@komal_rana92,1409
3083,@adityachitrans3 =1138,@adityachitrans3,1138
3084,@rims88 =1990,@rims88,1990
3087,@pv1787 =1512,@pv1787,1512
3088,@help80109724 =1540,@help80109724,1540
3102,@ModijiAchchehai =1707,@ModijiAchchehai,1707
3104,@Nandkumarmeena2 =1556,@Nandkumarmeena2,1556
3108,@JerryAkkian =1941,@JerryAkkian,1941
3110,@SurajSi54804573 =1337,@SurajSi54804573,1337
3112,@patelmihir_1996 =1597,@patelmihir_1996,1597
3113,@VikasJa80086881 =1459,@VikasJa80086881,1459
3115,@KajolSaxena7 =1462,@KajolSaxena7,1462
3119,@Banwari8090 =1369,@Banwari8090,1369
3120,@ikJaat =1131,@ikJaat,1131
3122,@The_Aurangjeb =1114,@The_Aurangjeb,1114
3126,@shardasahu1112 =1283,@shardasahu1112,1283
3127,@VikramS92705972 =1133,@VikramS92705972,1133
3130,@SHAILESH285123 =1241,@SHAILESH285123,1241
3135,@Vijaysanghvi15 =1753,@Vijaysanghvi15,1753
3141,@KanasarSanjay =1044,@KanasarSanjay,1044
3148,@5xOhHWlzx9JGLT8 =1284,@5xOhHWlzx9JGLT8,1284
3150,@RitaHay28665880 =1414,@RitaHay28665880,1414
3152,@srialokji =1162,@srialokji,1162
3154,@RAKESHK79840040 =1159,@RAKESHK79840040,1159
3157,@BinayShankar6 =1996,@BinayShankar6,1996
3158,@visva_gupta =1069,@visva_gupta,1069
3164,@Dilkhus80717342 =1015,@Dilkhus80717342,1015
3168,@SwarajBharat19 =1074,@SwarajBharat19,1074
3170,@preetgagan96 =1939,@preetgagan96,1939
3175,@rabibaidya =1445,@rabibaidya,1445
3176,@nareshsyal1 =1383,@nareshsyal1,1383
3177,@PankajM12745245 =1199,@PankajM12745245,1199
3178,@RadheJha4u =1301,@RadheJha4u,1301
3179,@kumrm_prem =1325,@kumrm_prem,1325
3180,@Akhilesh4SP =1058,@Akhilesh4SP,1058
3182,@Joker40786133 =1752,@Joker40786133,1752
3184,@panditji24590 =1121,@panditji24590,1121
3194,@ShrikantPalohi =1105,@ShrikantPalohi,1105
3200,@BishnoiPremod =1799,@BishnoiPremod,1799
3203,@msa_ashutosh =1226,@msa_ashutosh,1226
3204,@Krishna20796874 =1137,@Krishna20796874,1137
3205,@iimrankkhannn =1432,@iimrankkhannn,1432
3207,@RajputRajwanshi =1384,@RajputRajwanshi,1384
3220,@sunilmanda27029 =1371,@sunilmanda27029,1371
3224,@SharfeA71527428 =1586,@SharfeA71527428,1586
3225,@Tejendr58937526 =1199,@Tejendr58937526,1199
3228,@PHRathod3 =1022,@PHRathod3,1022
3229,@Khalihar1 =1376,@Khalihar1,1376
3240,@i_sahilmakwana =1503,@i_sahilmakwana,1503
3241,@thorat641 =1212,@thorat641,1212
3247,@_deepdeepak_ =1005,@_deepdeepak_,1005
3248,@neerubajwa917 =1217,@neerubajwa917,1217
3257,@Myself_neeraj =1616,@Myself_neeraj,1616
3260,@NingwalAnil =1204,@NingwalAnil,1204
3265,@KrunalR54084641 =1168,@KrunalR54084641,1168
3266,@impunia =1466,@impunia,1466
3267,@Amitraipura =1919,@Amitraipura,1919
3268,@Arjunyogi14 =1162,@Arjunyogi14,1162
3270,@Awara_deep =1427,@Awara_deep,1427
3275,@2PurpleHeart =1024,@2PurpleHeart,1024
3283,@RajkGautam7 =1055,@RajkGautam7,1055
3286,@Mahi_s1 =1085,@Mahi_s1,1085
